OpenMP is enabled.
Number of threads = 8
app_name: lane_emden
G = 0.00043
Using algorithm: GSPH
Particle id: 0 | n_neighbor: 20 | dens_i: 3.77892 | updated sml: 0.78221 | v_sig_max: 0.326353
Particle id: 4150 | n_neighbor: 26 | dens_i: 22.092 | updated sml: 0.434211 | v_sig_max: 0.691847
Particle id: 2100 | n_neighbor: 26 | dens_i: 28.9334 | updated sml: 0.396868 | v_sig_max: 0.733522
Particle id: 3100 | n_neighbor: 29 | dens_i: 17.3818 | updated sml: 0.470345 | v_sig_max: 0.590311
Particle id: 4200 | n_neighbor: 37 | dens_i: 6.92867 | updated sml: 0.639091 | v_sig_max: 0.674717
Particle id: 3150 | n_neighbor: 24 | dens_i: 57.3467 | updated sml: 0.315944 | v_sig_max: 0.818988
loop: 33, time: 3.8734, dt: 0.0872955, num: 4224
Particle id: 0 | n_neighbor: 29 | dens_i: 2.42994 | updated sml: 0.906248 | v_sig_max: 0.516248
Particle id: 3700 | n_neighbor: 28 | dens_i: 54.7786 | updated sml: 0.320806 | v_sig_max: 0.849842
Particle id: 1600 | n_neighbor: 29 | dens_i: 17.8675 | updated sml: 0.466042 | v_sig_max: 0.654306
Particle id: 550 | n_neighbor: 25 | dens_i: 33.1908 | updated sml: 0.379117 | v_sig_max: 0.665569
Particle id: 2650 | n_neighbor: 25 | dens_i: 75.7722 | updated sml: 0.287923 | v_sig_max: 0.885745
Particle id: 3200 | n_neighbor: 25 | dens_i: 75.7722 | updated sml: 0.287923 | v_sig_max: 0.885745
Particle id: 50 | n_neighbor: 26 | dens_i: 22.4713 | updated sml: 0.431754 | v_sig_max: 0.69587
Particle id: 3750 | n_neighbor: 27 | dens_i: 24.3048 | updated sml: 0.420612 | v_sig_max: 0.649559
Particle id: 1650 | n_neighbor: 26 | dens_i: 91.7967 | updated sml: 0.270087 | v_sig_max: 0.937867
Particle id: 600 | n_neighbor: 27 | dens_i: 30.1039 | updated sml: 0.391656 | v_sig_max: 0.6946
Particle id: 3250 | n_neighbor: 23 | dens_i: 37.5345 | updated sml: 0.363889 | v_sig_max: 0.697178
Particle id: 2150 | n_neighbor: 28 | dens_i: 50.2961 | updated sml: 0.330066 | v_sig_max: 0.803392
Particle id: 2700 | n_neighbor: 28 | dens_i: 44.3021 | updated sml: 0.344327 | v_sig_max: 0.765958
Particle id: 650 | n_neighbor: 28 | dens_i: 9.70766 | updated sml: 0.571138 | v_sig_max: 0.488376
Particle id: 1700 | n_neighbor: 29 | dens_i: 17.8675 | updated sml: 0.466042 | v_sig_max: 0.654306
Particle id: 3800 | n_neighbor: 26 | dens_i: 20.1453 | updated sml: 0.44777 | v_sig_max: 0.579292
Particle id: 100 | n_neighbor: 26 | dens_i: 22.4713 | updated sml: 0.431754 | v_sig_max: 0.69587
Particle id: 3300 | n_neighbor: 31 | dens_i: 18.8268 | updated sml: 0.457987 | v_sig_max: 0.590518
Particle id: 1100 | n_neighbor: 24 | dens_i: 35.7671 | updated sml: 0.369787 | v_sig_max: 0.718358
Particle id: 2750 | n_neighbor: 28 | dens_i: 5.99377 | updated sml: 0.670727 | v_sig_max: 0.436806
Particle id: 150 | n_neighbor: 31 | dens_i: 8.95532 | updated sml: 0.586704 | v_sig_max: 0.461267
Particle id: 1750 | n_neighbor: 26 | dens_i: 35.601 | updated sml: 0.370361 | v_sig_max: 0.710633
Particle id: 3350 | n_neighbor: 27 | dens_i: 24.3048 | updated sml: 0.420612 | v_sig_max: 0.649559
Particle id: 2200 | n_neighbor: 27 | dens_i: 80.396 | updated sml: 0.282294 | v_sig_max: 0.939211
Particle id: 2800 | n_neighbor: 26 | dens_i: 60.8336 | updated sml: 0.309788 | v_sig_max: 0.817005
Particle id: 3850 | n_neighbor: 28 | dens_i: 44.3021 | updated sml: 0.344327 | v_sig_max: 0.765958
Particle id: 200 | n_neighbor: 28 | dens_i: 28.2103 | updated sml: 0.40023 | v_sig_max: 0.677392
Particle id: 700 | n_neighbor: 30 | dens_i: 18.8182 | updated sml: 0.458057 | v_sig_max: 0.602995
Particle id: 1800 | n_neighbor: 36 | dens_i: 10.1364 | updated sml: 0.562968 | v_sig_max: 0.696397
Particle id: 3900 | n_neighbor: 26 | dens_i: 32.9812 | updated sml: 0.379918 | v_sig_max: 0.71454
Particle id: 3400 | n_neighbor: 24 | dens_i: 29.8366 | updated sml: 0.392822 | v_sig_max: 0.679781
Particle id: 250 | n_neighbor: 27 | dens_i: 3.23127 | updated sml: 0.824116 | v_sig_max: 0.341509
Particle id: 2250 | n_neighbor: 33 | dens_i: 15.1426 | updated sml: 0.492469 | v_sig_max: 0.710371
Particle id: 750 | n_neighbor: 27 | dens_i: 26.9393 | updated sml: 0.406429 | v_sig_max: 0.651969
Particle id: 2850 | n_neighbor: 27 | dens_i: 47.814 | updated sml: 0.335682 | v_sig_max: 0.788165
Particle id: 3950 | n_neighbor: 26 | dens_i: 20.1453 | updated sml: 0.44777 | v_sig_max: 0.579292
Particle id: 300 | n_neighbor: 26 | dens_i: 32.9812 | updated sml: 0.379918 | v_sig_max: 0.71454
Particle id: 1150 | n_neighbor: 27 | dens_i: 24.3048 | updated sml: 0.420612 | v_sig_max: 0.649559
Particle id: 4000 | n_neighbor: 26 | dens_i: 29.2121 | updated sml: 0.395602 | v_sig_max: 0.690408
Particle id: 350 | n_neighbor: 43 | dens_i: 2.81135 | updated sml: 0.863264 | v_sig_max: 0.497827
Particle id: 1850 | n_neighbor: 28 | dens_i: 61.6505 | updated sml: 0.308414 | v_sig_max: 0.920304
Particle id: 800 | n_neighbor: 25 | dens_i: 21.8964 | updated sml: 0.435502 | v_sig_max: 0.63856
Particle id: 2900 | n_neighbor: 26 | dens_i: 60.8336 | updated sml: 0.309788 | v_sig_max: 0.817005
Particle id: 1200 | n_neighbor: 32 | dens_i: 8.12864 | updated sml: 0.605954 | v_sig_max: 0.505402
Particle id: 3450 | n_neighbor: 26 | dens_i: 65.4522 | updated sml: 0.302323 | v_sig_max: 0.894405
Particle id: 2300 | n_neighbor: 26 | dens_i: 102.241 | updated sml: 0.260558 | v_sig_max: 0.950295
Particle id: 4050 | n_neighbor: 26 | dens_i: 23.6269 | updated sml: 0.424599 | v_sig_max: 0.623443
Particle id: 400 | n_neighbor: 27 | dens_i: 37.129 | updated sml: 0.365209 | v_sig_max: 0.720881
Particle id: 1900 | n_neighbor: 25 | dens_i: 68.2879 | updated sml: 0.298079 | v_sig_max: 0.813549
Particle id: 1250 | n_neighbor: 27 | dens_i: 50.8707 | updated sml: 0.328819 | v_sig_max: 0.771083
Particle id: 850 | n_neighbor: 24 | dens_i: 30.9462 | updated sml: 0.38807 | v_sig_max: 0.678998
Particle id: 4100 | n_neighbor: 28 | dens_i: 5.99377 | updated sml: 0.670727 | v_sig_max: 0.436806
Particle id: 450 | n_neighbor: 27 | dens_i: 16.4876 | updated sml: 0.478697 | v_sig_max: 0.553963
Particle id: 1950 | n_neighbor: 28 | dens_i: 50.2961 | updated sml: 0.330066 | v_sig_max: 0.803392
Particle id: 1300 | n_neighbor: 26 | dens_i: 29.2121 | updated sml: 0.395602 | v_sig_max: 0.690408
Particle id: 900 | n_neighbor: 25 | dens_i: 21.8964 | updated sml: 0.435502 | v_sig_max: 0.63856
Particle id: 4150 | n_neighbor: 26 | dens_i: 22.4713 | updated sml: 0.431754 | v_sig_max: 0.69587
Particle id: 1350 | n_neighbor: 25 | dens_i: 73.9199 | updated sml: 0.290308 | v_sig_max: 0.885745
Particle id: 3500 | n_neighbor: 26 | dens_i: 50.4198 | updated sml: 0.329796 | v_sig_max: 0.808821
Particle id: 950 | n_neighbor: 27 | dens_i: 30.1039 | updated sml: 0.391656 | v_sig_max: 0.6946
Particle id: 2000 | n_neighbor: 25 | dens_i: 68.2879 | updated sml: 0.298079 | v_sig_max: 0.813549
Particle id: 2950 | n_neighbor: 27 | dens_i: 60.3618 | updated sml: 0.310593 | v_sig_max: 0.807167
Particle id: 2350 | n_neighbor: 26 | dens_i: 31.7864 | updated sml: 0.38462 | v_sig_max: 0.694738
Particle id: 4200 | n_neighbor: 35 | dens_i: 7.08564 | updated sml: 0.634336 | v_sig_max: 0.658324
Particle id: 1000 | n_neighbor: 23 | dens_i: 43.8895 | updated sml: 0.345403 | v_sig_max: 0.730392
Particle id: 3550 | n_neighbor: 33 | dens_i: 11.9174 | updated sml: 0.533398 | v_sig_max: 0.518382
Particle id: 3000 | n_neighbor: 30 | dens_i: 32.7034 | updated sml: 0.380991 | v_sig_max: 0.710928
Particle id: 1400 | n_neighbor: 23 | dens_i: 43.8895 | updated sml: 0.345403 | v_sig_max: 0.730392
Particle id: 2050 | n_neighbor: 28 | dens_i: 13.5661 | updated sml: 0.510852 | v_sig_max: 0.545494
Particle id: 500 | n_neighbor: 28 | dens_i: 5.99377 | updated sml: 0.670727 | v_sig_max: 0.436806
Particle id: 2400 | n_neighbor: 25 | dens_i: 21.8964 | updated sml: 0.435502 | v_sig_max: 0.63856
Particle id: 3600 | n_neighbor: 30 | dens_i: 18.8182 | updated sml: 0.458057 | v_sig_max: 0.602995
Particle id: 3050 | n_neighbor: 28 | dens_i: 28.2103 | updated sml: 0.40023 | v_sig_max: 0.677392
Particle id: 2100 | n_neighbor: 26 | dens_i: 29.6538 | updated sml: 0.393628 | v_sig_max: 0.739508
Particle id: 2450 | n_neighbor: 27 | dens_i: 34.9462 | updated sml: 0.37266 | v_sig_max: 0.713829
Particle id: 3650 | n_neighbor: 25 | dens_i: 55.105 | updated sml: 0.320171 | v_sig_max: 0.833114
Particle id: 3100 | n_neighbor: 29 | dens_i: 17.47 | updated sml: 0.469552 | v_sig_max: 0.591949
Particle id: 1450 | n_neighbor: 27 | dens_i: 22.2118 | updated sml: 0.433431 | v_sig_max: 0.637353
Particle id: 1050 | n_neighbor: 28 | dens_i: 15.3113 | updated sml: 0.490654 | v_sig_max: 0.620039
Particle id: 2500 | n_neighbor: 26 | dens_i: 35.601 | updated sml: 0.370361 | v_sig_max: 0.710633
Particle id: 3150 | n_neighbor: 24 | dens_i: 58.3221 | updated sml: 0.314172 | v_sig_max: 0.825014
Particle id: 1500 | n_neighbor: 25 | dens_i: 24.0684 | updated sml: 0.421985 | v_sig_max: 0.675974
Particle id: 2550 | n_neighbor: 26 | dens_i: 77.1575 | updated sml: 0.286189 | v_sig_max: 0.904813
Particle id: 1550 | n_neighbor: 27 | dens_i: 43.5108 | updated sml: 0.346402 | v_sig_max: 0.750092
Particle id: 2600 | n_neighbor: 23 | dens_i: 24.9484 | updated sml: 0.416964 | v_sig_max: 0.740604
loop: 34, time: 3.95793, dt: 0.0845345, num: 4224
write results/00013.dat
Particle id: 0 | n_neighbor: 29 | dens_i: 2.43101 | updated sml: 0.906115 | v_sig_max: 0.517809
Particle id: 3700 | n_neighbor: 28 | dens_i: 55.5592 | updated sml: 0.319296 | v_sig_max: 0.849036
Particle id: 1600 | n_neighbor: 29 | dens_i: 18.1125 | updated sml: 0.46393 | v_sig_max: 0.659488
Particle id: 550 | n_neighbor: 25 | dens_i: 33.4509 | updated sml: 0.378132 | v_sig_max: 0.66545
Particle id: 2650 | n_neighbor: 25 | dens_i: 77.6675 | updated sml: 0.285561 | v_sig_max: 0.894565
Particle id: 2150 | n_neighbor: 28 | dens_i: 51.1478 | updated sml: 0.328224 | v_sig_max: 0.804671
Particle id: 1100 | n_neighbor: 24 | dens_i: 36.1056 | updated sml: 0.368627 | v_sig_max: 0.71681
Particle id: 3750 | n_neighbor: 28 | dens_i: 24.5112 | updated sml: 0.419428 | v_sig_max: 0.656107
Particle id: 50 | n_neighbor: 25 | dens_i: 22.8453 | updated sml: 0.429385 | v_sig_max: 0.698321
Particle id: 600 | n_neighbor: 27 | dens_i: 30.3881 | updated sml: 0.390431 | v_sig_max: 0.695042
Particle id: 3200 | n_neighbor: 25 | dens_i: 77.6675 | updated sml: 0.285561 | v_sig_max: 0.894565
Particle id: 2200 | n_neighbor: 25 | dens_i: 82.6165 | updated sml: 0.279742 | v_sig_max: 0.930898
Particle id: 3800 | n_neighbor: 26 | dens_i: 20.1954 | updated sml: 0.4474 | v_sig_max: 0.5757
Particle id: 2700 | n_neighbor: 28 | dens_i: 44.9193 | updated sml: 0.342743 | v_sig_max: 0.769965
Particle id: 1150 | n_neighbor: 28 | dens_i: 24.5112 | updated sml: 0.419428 | v_sig_max: 0.656107
Particle id: 1650 | n_neighbor: 26 | dens_i: 95.5194 | updated sml: 0.266532 | v_sig_max: 0.947751
Particle id: 650 | n_neighbor: 29 | dens_i: 9.70344 | updated sml: 0.571221 | v_sig_max: 0.487882
Particle id: 2250 | n_neighbor: 33 | dens_i: 15.4475 | updated sml: 0.489207 | v_sig_max: 0.685556
Particle id: 3850 | n_neighbor: 28 | dens_i: 44.9193 | updated sml: 0.342743 | v_sig_max: 0.769965
Particle id: 2750 | n_neighbor: 28 | dens_i: 5.98136 | updated sml: 0.671191 | v_sig_max: 0.427354
Particle id: 1200 | n_neighbor: 32 | dens_i: 8.12482 | updated sml: 0.606049 | v_sig_max: 0.498778
Particle id: 700 | n_neighbor: 30 | dens_i: 18.9657 | updated sml: 0.456867 | v_sig_max: 0.604418
Particle id: 2300 | n_neighbor: 26 | dens_i: 107.498 | updated sml: 0.256239 | v_sig_max: 0.965832
Particle id: 100 | n_neighbor: 25 | dens_i: 22.8453 | updated sml: 0.429385 | v_sig_max: 0.698321
Particle id: 3900 | n_neighbor: 26 | dens_i: 33.2469 | updated sml: 0.378904 | v_sig_max: 0.710053
Particle id: 3250 | n_neighbor: 25 | dens_i: 37.9481 | updated sml: 0.362562 | v_sig_max: 0.726085
Particle id: 1700 | n_neighbor: 29 | dens_i: 18.1125 | updated sml: 0.46393 | v_sig_max: 0.659488
Particle id: 150 | n_neighbor: 31 | dens_i: 8.94921 | updated sml: 0.586837 | v_sig_max: 0.462082
Particle id: 3300 | n_neighbor: 32 | dens_i: 18.9559 | updated sml: 0.456945 | v_sig_max: 0.598972
Particle id: 1250 | n_neighbor: 27 | dens_i: 51.4836 | updated sml: 0.327509 | v_sig_max: 0.770294
Particle id: 750 | n_neighbor: 27 | dens_i: 27.0538 | updated sml: 0.405855 | v_sig_max: 0.646083
Particle id: 2800 | n_neighbor: 26 | dens_i: 62.1106 | updated sml: 0.30765 | v_sig_max: 0.814317
Particle id: 3950 | n_neighbor: 26 | dens_i: 20.1954 | updated sml: 0.4474 | v_sig_max: 0.5757
Particle id: 3350 | n_neighbor: 28 | dens_i: 24.5112 | updated sml: 0.419428 | v_sig_max: 0.656107
Particle id: 1750 | n_neighbor: 26 | dens_i: 35.8812 | updated sml: 0.369394 | v_sig_max: 0.703408
Particle id: 1300 | n_neighbor: 26 | dens_i: 29.5391 | updated sml: 0.394137 | v_sig_max: 0.69323
Particle id: 2850 | n_neighbor: 26 | dens_i: 48.4715 | updated sml: 0.334157 | v_sig_max: 0.780009
Particle id: 3400 | n_neighbor: 24 | dens_i: 30.074 | updated sml: 0.391786 | v_sig_max: 0.677401
Particle id: 1350 | n_neighbor: 25 | dens_i: 75.7674 | updated sml: 0.287929 | v_sig_max: 0.894565
Particle id: 1800 | n_neighbor: 36 | dens_i: 10.3443 | updated sml: 0.559172 | v_sig_max: 0.671681
Particle id: 4000 | n_neighbor: 26 | dens_i: 29.5391 | updated sml: 0.394137 | v_sig_max: 0.69323
Particle id: 200 | n_neighbor: 28 | dens_i: 28.4626 | updated sml: 0.399044 | v_sig_max: 0.678724
Particle id: 2350 | n_neighbor: 26 | dens_i: 32.0253 | updated sml: 0.383662 | v_sig_max: 0.687837
Particle id: 800 | n_neighbor: 25 | dens_i: 22.0174 | updated sml: 0.434703 | v_sig_max: 0.634021
Particle id: 1850 | n_neighbor: 28 | dens_i: 62.6361 | updated sml: 0.306788 | v_sig_max: 0.920436
Particle id: 2900 | n_neighbor: 26 | dens_i: 62.1106 | updated sml: 0.30765 | v_sig_max: 0.814317
Particle id: 3450 | n_neighbor: 26 | dens_i: 66.6758 | updated sml: 0.300462 | v_sig_max: 0.888229
Particle id: 250 | n_neighbor: 27 | dens_i: 3.22574 | updated sml: 0.824587 | v_sig_max: 0.34187
Particle id: 850 | n_neighbor: 26 | dens_i: 31.2683 | updated sml: 0.386733 | v_sig_max: 0.679942
Particle id: 2950 | n_neighbor: 27 | dens_i: 61.3569 | updated sml: 0.308905 | v_sig_max: 0.803744
Particle id: 4050 | n_neighbor: 26 | dens_i: 23.7702 | updated sml: 0.423742 | v_sig_max: 0.622816
Particle id: 3500 | n_neighbor: 26 | dens_i: 51.1311 | updated sml: 0.32826 | v_sig_max: 0.807435
Particle id: 900 | n_neighbor: 25 | dens_i: 22.0174 | updated sml: 0.434703 | v_sig_max: 0.634021
Particle id: 1900 | n_neighbor: 25 | dens_i: 69.6625 | updated sml: 0.296105 | v_sig_max: 0.816232
Particle id: 300 | n_neighbor: 26 | dens_i: 33.2469 | updated sml: 0.378904 | v_sig_max: 0.710053
Particle id: 4100 | n_neighbor: 28 | dens_i: 5.98136 | updated sml: 0.671191 | v_sig_max: 0.427354
Particle id: 2400 | n_neighbor: 25 | dens_i: 22.0174 | updated sml: 0.434703 | v_sig_max: 0.634021
Particle id: 1400 | n_neighbor: 23 | dens_i: 44.3618 | updated sml: 0.344172 | v_sig_max: 0.735413
Particle id: 3000 | n_neighbor: 30 | dens_i: 32.9701 | updated sml: 0.379961 | v_sig_max: 0.711018
Particle id: 4150 | n_neighbor: 25 | dens_i: 22.8453 | updated sml: 0.429385 | v_sig_max: 0.698321
Particle id: 3550 | n_neighbor: 33 | dens_i: 11.9378 | updated sml: 0.533094 | v_sig_max: 0.520175
Particle id: 1450 | n_neighbor: 27 | dens_i: 22.3346 | updated sml: 0.432636 | v_sig_max: 0.635765
Particle id: 2450 | n_neighbor: 27 | dens_i: 35.5853 | updated sml: 0.370415 | v_sig_max: 0.725603
Particle id: 950 | n_neighbor: 27 | dens_i: 30.3881 | updated sml: 0.390431 | v_sig_max: 0.695042
Particle id: 4200 | n_neighbor: 35 | dens_i: 7.22737 | updated sml: 0.630162 | v_sig_max: 0.649982
Particle id: 1500 | n_neighbor: 25 | dens_i: 24.4221 | updated sml: 0.419938 | v_sig_max: 0.678112
Particle id: 3050 | n_neighbor: 28 | dens_i: 28.4626 | updated sml: 0.399044 | v_sig_max: 0.678724
Particle id: 1950 | n_neighbor: 28 | dens_i: 51.1478 | updated sml: 0.328224 | v_sig_max: 0.804671
Particle id: 350 | n_neighbor: 43 | dens_i: 2.82517 | updated sml: 0.861852 | v_sig_max: 0.478177
Particle id: 3600 | n_neighbor: 30 | dens_i: 18.9657 | updated sml: 0.456867 | v_sig_max: 0.604418
Particle id: 1550 | n_neighbor: 27 | dens_i: 44.0065 | updated sml: 0.345096 | v_sig_max: 0.749547
Particle id: 2500 | n_neighbor: 26 | dens_i: 35.8812 | updated sml: 0.369394 | v_sig_max: 0.703408
Particle id: 3650 | n_neighbor: 25 | dens_i: 55.9934 | updated sml: 0.318469 | v_sig_max: 0.823615
Particle id: 2000 | n_neighbor: 25 | dens_i: 69.6625 | updated sml: 0.296105 | v_sig_max: 0.816232
Particle id: 400 | n_neighbor: 27 | dens_i: 37.5026 | updated sml: 0.363992 | v_sig_max: 0.715906
Particle id: 3100 | n_neighbor: 29 | dens_i: 17.553 | updated sml: 0.46881 | v_sig_max: 0.593132
Particle id: 2550 | n_neighbor: 26 | dens_i: 79.1907 | updated sml: 0.283719 | v_sig_max: 0.919292
Particle id: 1000 | n_neighbor: 23 | dens_i: 44.3618 | updated sml: 0.344172 | v_sig_max: 0.735413
Particle id: 2050 | n_neighbor: 28 | dens_i: 13.6292 | updated sml: 0.510063 | v_sig_max: 0.541409
Particle id: 3150 | n_neighbor: 24 | dens_i: 59.3116 | updated sml: 0.312416 | v_sig_max: 0.830751
Particle id: 450 | n_neighbor: 27 | dens_i: 16.5354 | updated sml: 0.478235 | v_sig_max: 0.551265
Particle id: 2600 | n_neighbor: 23 | dens_i: 25.4594 | updated sml: 0.414155 | v_sig_max: 0.750246
Particle id: 2100 | n_neighbor: 26 | dens_i: 30.3768 | updated sml: 0.39048 | v_sig_max: 0.743925
Particle id: 1050 | n_neighbor: 27 | dens_i: 15.4236 | updated sml: 0.48946 | v_sig_max: 0.62244
Particle id: 500 | n_neighbor: 28 | dens_i: 5.98136 | updated sml: 0.671191 | v_sig_max: 0.427354
loop: 35, time: 4.03977, dt: 0.0818313, num: 4224
Particle id: 0 | n_neighbor: 30 | dens_i: 2.43307 | updated sml: 0.90586 | v_sig_max: 0.519117
Particle id: 3700 | n_neighbor: 28 | dens_i: 56.3857 | updated sml: 0.317729 | v_sig_max: 0.848303
Particle id: 2650 | n_neighbor: 25 | dens_i: 79.5931 | updated sml: 0.28324 | v_sig_max: 0.901948
Particle id: 550 | n_neighbor: 25 | dens_i: 33.6811 | updated sml: 0.377269 | v_sig_max: 0.665464
Particle id: 1600 | n_neighbor: 30 | dens_i: 18.3533 | updated sml: 0.461893 | v_sig_max: 0.663217
Particle id: 3200 | n_neighbor: 25 | dens_i: 79.5931 | updated sml: 0.28324 | v_sig_max: 0.901948
Particle id: 1100 | n_neighbor: 24 | dens_i: 36.4357 | updated sml: 0.367511 | v_sig_max: 0.714858
Particle id: 600 | n_neighbor: 28 | dens_i: 30.6641 | updated sml: 0.389256 | v_sig_max: 0.694874
Particle id: 50 | n_neighbor: 26 | dens_i: 23.2092 | updated sml: 0.427129 | v_sig_max: 0.699174
Particle id: 3250 | n_neighbor: 25 | dens_i: 38.3552 | updated sml: 0.361275 | v_sig_max: 0.727323
Particle id: 1650 | n_neighbor: 28 | dens_i: 99.3868 | updated sml: 0.263029 | v_sig_max: 0.981054
Particle id: 1150 | n_neighbor: 27 | dens_i: 24.7088 | updated sml: 0.418307 | v_sig_max: 0.657763
Particle id: 3750 | n_neighbor: 27 | dens_i: 24.7088 | updated sml: 0.418307 | v_sig_max: 0.657763
Particle id: 2700 | n_neighbor: 28 | dens_i: 45.5992 | updated sml: 0.341031 | v_sig_max: 0.775213
Particle id: 650 | n_neighbor: 30 | dens_i: 9.69903 | updated sml: 0.571307 | v_sig_max: 0.500905
Particle id: 3300 | n_neighbor: 32 | dens_i: 19.0892 | updated sml: 0.455879 | v_sig_max: 0.601247
Particle id: 100 | n_neighbor: 26 | dens_i: 23.2092 | updated sml: 0.427129 | v_sig_max: 0.699174
Particle id: 1200 | n_neighbor: 32 | dens_i: 8.11641 | updated sml: 0.606259 | v_sig_max: 0.498431
Particle id: 3800 | n_neighbor: 26 | dens_i: 20.2378 | updated sml: 0.447087 | v_sig_max: 0.572168
Particle id: 150 | n_neighbor: 31 | dens_i: 8.94019 | updated sml: 0.587035 | v_sig_max: 0.473138
Particle id: 1250 | n_neighbor: 27 | dens_i: 52.0891 | updated sml: 0.326235 | v_sig_max: 0.769468
Particle id: 1700 | n_neighbor: 30 | dens_i: 18.3533 | updated sml: 0.461893 | v_sig_max: 0.663217
Particle id: 2750 | n_neighbor: 28 | dens_i: 5.96829 | updated sml: 0.671681 | v_sig_max: 0.418195
Particle id: 700 | n_neighbor: 28 | dens_i: 19.1087 | updated sml: 0.455724 | v_sig_max: 0.605141
Particle id: 200 | n_neighbor: 28 | dens_i: 28.7282 | updated sml: 0.397811 | v_sig_max: 0.680256
Particle id: 3850 | n_neighbor: 28 | dens_i: 45.5992 | updated sml: 0.341031 | v_sig_max: 0.775213
Particle id: 3350 | n_neighbor: 27 | dens_i: 24.7088 | updated sml: 0.418307 | v_sig_max: 0.657763
Particle id: 2800 | n_neighbor: 26 | dens_i: 63.4162 | updated sml: 0.305524 | v_sig_max: 0.810856
Particle id: 3400 | n_neighbor: 24 | dens_i: 30.2975 | updated sml: 0.39082 | v_sig_max: 0.674641
Particle id: 1300 | n_neighbor: 27 | dens_i: 29.8743 | updated sml: 0.392657 | v_sig_max: 0.696383
Particle id: 750 | n_neighbor: 27 | dens_i: 27.1615 | updated sml: 0.405318 | v_sig_max: 0.640465
Particle id: 1750 | n_neighbor: 25 | dens_i: 36.132 | updated sml: 0.368538 | v_sig_max: 0.696231
Particle id: 3900 | n_neighbor: 26 | dens_i: 33.5136 | updated sml: 0.377896 | v_sig_max: 0.705787
Particle id: 250 | n_neighbor: 27 | dens_i: 3.21935 | updated sml: 0.825132 | v_sig_max: 0.342146
Particle id: 2850 | n_neighbor: 26 | dens_i: 49.1347 | updated sml: 0.332647 | v_sig_max: 0.771872
Particle id: 3450 | n_neighbor: 26 | dens_i: 67.9277 | updated sml: 0.298605 | v_sig_max: 0.881807
Particle id: 1800 | n_neighbor: 36 | dens_i: 10.5178 | updated sml: 0.55608 | v_sig_max: 0.64694
Particle id: 2900 | n_neighbor: 26 | dens_i: 63.4162 | updated sml: 0.305524 | v_sig_max: 0.810856
Particle id: 300 | n_neighbor: 26 | dens_i: 33.5136 | updated sml: 0.377896 | v_sig_max: 0.705787
Particle id: 1350 | n_neighbor: 25 | dens_i: 77.6772 | updated sml: 0.285549 | v_sig_max: 0.901948
Particle id: 3500 | n_neighbor: 26 | dens_i: 51.8229 | updated sml: 0.326792 | v_sig_max: 0.805376
